"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 09 14:19:29 IST 2024","Tue Apr 09 14:19:29 IST 2024","167","tests.unit.login_logout","test_login_logout","TestLoginLogout","","","Logout of CLEEN Application","This test case Logout of CLEEN Application"
"passed","Tue Apr 09 13:44:49 IST 2024","Tue Apr 09 13:44:50 IST 2024","1334","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Discard the multi-production protocol","This test case tests API to discard the multi-production protocol"
"passed","Tue Apr 09 13:49:40 IST 2024","Tue Apr 09 13:49:43 IST 2024","3094","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select custom for ph residue verification","This test case tests API to Create Protocol custom for ph residue verification"
"broken","Tue Apr 09 13:24:37 IST 2024","Tue Apr 09 13:24:48 IST 2024","10502","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection","TestInspectionMultiProductionProtocol","","","Create Inspection on Equipment & update the Nitrosamine Residue Verification details","This test case tests API to create an inspection on equipment and update the Nitrosamineresidue verification details and save the inspection"
"passed","Tue Apr 09 14:19:18 IST 2024","Tue Apr 09 14:19:19 IST 2024","769","tests.unit.quick_actions","test_quick_action_add_equipment","TestAddNewEquipment","","","Add Equipment To the equipment group","This method is used to add equipment to the equipment group"
"passed","Tue Apr 09 13:44:50 IST 2024","Tue Apr 09 13:44:52 IST 2024","1262","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Edit the multi-production Protocol","This test case tests API to edit the multi-production protocol"
"passed","Tue Apr 09 13:06:55 IST 2024","Tue Apr 09 13:07:07 IST 2024","12218","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in mg/ml & surface area is sqin and volume is L"
"passed","Tue Apr 09 13:26:35 IST 2024","Tue Apr 09 13:27:49 IST 2024","73899","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqcm_l","TestInspectionMultiProductionProtocolSqcml","","","Create Inspection on Equipment & Validate the Active Residue Verification Chemical Samplesfor surface area sqcm and volume as l","This test case tests API to create an inspection on equipment and validate the active residue verification chemical samples for surface area sqcm and volume as l"
"failed","Tue Apr 09 14:10:55 IST 2024","Tue Apr 09 14:10:56 IST 2024","1622","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for non split","This test case tests API to Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for non split"
"passed","Tue Apr 09 13:48:44 IST 2024","Tue Apr 09 13:48:55 IST 2024","10840","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol and select based on policy for Nitrosamine residue verification","This test case tests API to Create Protocol based on policy for nitrosamine residue verification when surface area is sqin and SAL mass unit is ug"
"passed","Tue Apr 09 14:19:22 IST 2024","Tue Apr 09 14:19:22 IST 2024","662","tests.unit.settings.cleaning_limit_policies","test_microbial_limit_policy","TestMicrobialLimitPolicy","","","Update Microbial Cleaning Limit Policy Details","This test case tests API to Update details of Microbial Cleaning Limit Policy"
"passed","Tue Apr 09 14:18:28 IST 2024","Tue Apr 09 14:18:29 IST 2024","1182","tests.unit.change_assessment","test_cleaning_assessment","TestCleaningAssessment","","","Get Qualification Task","This test case tests API to get details of qualification task"
"passed","Tue Apr 09 14:06:01 IST 2024","Tue Apr 09 14:06:36 IST 2024","34576","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Submit the protocol with custom acceptance limits to review and approve","This test case tests API to Create Protocol for multi-production protocol and Submit the protocol with custom acceptance limits to review and approve"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_api_facility","TestApiAuditPortalLimits","","","Validate master data snapshot report for cleaning agent","This test case test API to validate the master data snapshot report for cleaning agent with excel file data"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_formulation_facility","TestAuditPortalLimits","","","Validate master data snapshot report for cleaning procedure eq mapping","This test case test API to validate the master data snapshot report for cleaning procedure eq mapping with excel file data"
"passed","Tue Apr 09 13:05:43 IST 2024","Tue Apr 09 13:05:55 IST 2024","12100","tests.scenarios","test_nitrosamine_chemical_limits","TestNitrosamineChemicalSampleLimit","","","Test the swab & rinse limit of Nitrosamine map to production","This test case test the swab & rinse sample limit of Nitrosamine map with production whenswab & rinse sample unit is in mg/ml & surface area is sqm and volume is L"
"failed","Tue Apr 09 14:12:02 IST 2024","Tue Apr 09 14:12:03 IST 2024","1564","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade swab samples for non split","This test case tests API to Validate the absent on Protocol Microbial Endotoxin residue verification when select zero in microbial policy for room grade swab samples for non split"
"failed","Tue Apr 09 14:11:04 IST 2024","Tue Apr 09 14:11:05 IST 2024","1188","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for non-split on sample limit and summary page","This test case tests API to Validate the absent on sample limits of Protocol bioburden Endotoxin residue verification when select zero in microbial policy for swab & rinse samples for non-split on sample limit and summary page"
"passed","Tue Apr 09 13:13:41 IST 2024","Tue Apr 09 13:14:53 IST 2024","72525","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspcetion_custom","TestInspectionMultiProductionProtocolCustom","","","Create Inspection on Equipment & Validate the cleaning agent Residue Verification cleaning agent Samples for custom SAL","This test case tests API to create an inspection on equipment and validate the cleaning agent residue verification cleaning agent samples for custom SAL"
"passed","Tue Apr 09 13:40:16 IST 2024","Tue Apr 09 13:40:41 IST 2024","24663","tests.scenarios.multi_production_protocol.inspection","test_multi_production_protocol_inspection_sqm_l","TestInspectionMultiProductionProtocolSqml","","","Create Inspection on Equipment & Validate the Bioburden Residue Verification Endotoxin Samplesfor surface area sqm and volume as l","This test case tests API to create an inspection on equipment and validate the Bioburden residue verification bioburden samples for surface area sqm and volume as l"
"passed","Tue Apr 09 13:54:25 IST 2024","Tue Apr 09 13:54:30 IST 2024","5076","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Create Protocol for microbial residue verification for non split","This test case tests API to Create Protocol microbial residue verification for split when select based on policy for fungal & bacterial of direct, and  for bacterial & fungal of Indirect when default surface unit is sqin and volume is ml"
"passed","Tue Apr 09 14:00:07 IST 2024","Tue Apr 09 14:00:36 IST 2024","28854","tests.scenarios.multi_production_protocol.protocol","test_multi_prodcution_protocol","TestMultiProductionProtocol","","","Validate the sample limits of bioburden residue verification for direct indirect bop","This test case tests API to Create Protocol for bioburden residue verification and validate the sample limits when select based on policy for direct and indirect"
"passed","Tue Apr 09 14:37:42 IST 2024","Tue Apr 09 14:37:42 IST 2024","0","tests.unit.quick_actions","test_add_new_production","TestAddNewProduction","","","Unarchive production","This method is used to unarchive the production"
"failed","Tue Apr 09 14:11:21 IST 2024","Tue Apr 09 14:11:22 IST 2024","1169","tests.scenarios.multi_production_protocol.protocol","test_multi_production_protocol_microbial_policy_absent","TestMicrobialMultiProductionProtocol","","","Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for rinse & non split","This test case tests API to Validate the absent on sample limits of Inspection bioburden Endotoxin residue verification when select zero in microbial policy for rinse & non split"
"skipped","Tue Apr 09 12:52:28 IST 2024","Tue Apr 09 12:52:28 IST 2024","0","tests.scenarios.audit_portal","test_audit_portal_api_facility","TestApiAuditPortalLimits","","","Validate master data snapshot report for Sampling & Sampling Location","This test case test API to validate the master data snapshot report for samples and sampling location with excel file data"
